ID,account_type,gender,age,region_code,dc_cons_apr,dc_cons_may,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,cc_cons
10109,current,M,31,229.0,,,,42.0,25.0,60.0,,,,10928.0,,,,,,,,,336766.94341080706,395584.528994044,11.0,1.0,514516.2583062837,1059447.004261349,407167.2832759418,4.0,4.0,917433.5489084123,1464122.8435552022,1132947.141050863,4.0,7.0,321691.9843771135,,20088.0
4567,saving,M,35,483.0,,,,23.0,10.0,23.0,,,,196820.0,,,,,,,,,62170.29325601317,125156.79336648095,1.0,2.0,233359.4112374161,755370.7328405337,882205.8286455842,2.0,4.0,255454.88564447055,1060738.7070646773,1584544.3410643197,2.0,7.0,337735.446184642,,11352.0
7340,current,M,32,234.0,,908.7781812123843,,7.0,2.0,18.0,,5.0,3.0,117504.0,,,,,,,,,624340.6712441564,437624.91602099687,30.0,9.0,544313.9119639945,745488.1500863897,366919.8799211313,3.0,21.0,291389.6880750745,1942073.2727743064,1673186.6390965285,15.0,27.0,127897.56704112599,,60493.0
18746,saving,M,43,282.0,,,,15.0,16.0,28.0,,,,135480.0,,,1.0,,,,,,471104.8071851018,348135.3377862205,5.0,1.0,293059.87814605056,827244.5923688131,473294.6522511943,2.0,2.0,135917.15315007087,1478119.9468643018,35081.76913649373,2.0,8.0,428161.623029532,,17983.0
12750,saving,M,45,722.0,157.60002625600222,41426.442811462264,7827.7789942458985,23.0,8.0,24.0,2.0,1.0,3.0,290322.0,,,,,,,,,172066.84185473662,637911.0226937311,18.0,5.0,40332.80886765772,98505.96687677671,665008.1950275594,3.0,9.0,344536.0361204123,1245755.3635477107,434165.4131306628,2.0,14.0,358758.49149295024,,19413.0
18677,current,M,51,484.0,,22696.596018855544,10479.6700739305,1.0,1.0,11.0,,2.0,1.0,309574.0,,,,1.0,3727298.9786217264,,229613.81612152484,55.3581745686036,482244.8237286182,335709.8311558987,24.0,1.0,427819.3327150049,875946.3880685118,892415.9021343726,4.0,16.0,480.05345533846634,1684407.0295491097,726861.5545782989,3.0,15.0,167413.92396738462,,4648.0
5779,current,M,29,257.0,,9707.744912219932,,10.0,9.0,3.0,,3.0,,59876.0,,,,,,476679.9734400514,,,508009.1341794358,64590.99034333397,7.0,4.0,292157.2702247469,658179.6177045286,1076806.1811225559,1.0,5.0,150592.70736888435,1116589.5091107823,786729.1145010093,8.0,1.0,213448.6515813195,,16062.0
6638,current,M,33,299.0,,,,1.0,1.0,26.0,,,,69223.0,,1.0,,,,,,,253899.5661803014,327211.6219372776,1.0,3.0,385968.02142090094,844259.656459615,484579.988630891,2.0,2.0,275701.1563964206,901902.9327108872,60101.95128335008,4.0,8.0,388480.6289368783,,2664.0
12347,current,M,29,630.0,,42894.61633200969,,7.0,4.0,,,2.0,,29075.0,,,,,,,,,98318.2530450208,33120.73731720145,13.0,2.0,355335.4404679711,473753.13376134133,544056.8163611671,5.0,4.0,632748.7869551622,143315.70675173233,698626.5307087192,7.0,4.0,495130.4993846125,,7524.0
13396,current,M,33,512.0,,,,6.0,,2.0,,,,17553.0,,,,,,,,,,,,,,,,,,,,,,,,,2516.0
12089,current,M,36,625.0,7354.814783976309,20591.278672912817,8068.1537060445935,2.0,14.0,28.0,18.0,5.0,5.0,444519.0,,,,,,55749.02206116786,,,339015.7124439077,369588.9140680962,39.0,8.0,374460.9835227715,840918.0461049136,435622.4547589447,2.0,24.0,242122.1734943357,1245301.159396478,1451850.0301683838,4.0,33.0,182632.50226999877,,12704.0
9812,current,M,52,515.0,,,,11.0,8.0,29.0,,,,203974.0,,,,,,30955.657665283285,,,344464.4995147915,616926.2364180068,1.0,4.0,101850.6041868551,10917.207705268023,,0.0,6.0,,1009990.3784573969,771560.3019965147,5.0,6.0,496008.4333725479,,17460.0
168,saving,M,39,531.0,,,,17.0,7.0,7.0,,,,643876.0,,,,,,,,,434359.3902202245,131388.55481837832,3.0,2.0,83494.19259721231,526661.5664849363,727290.0950012432,5.0,5.0,368952.1511180096,1846783.2137003853,1275092.5933851406,3.0,5.0,482260.61273418687,,14344.0
5386,current,M,39,819.0,,,,3.0,4.0,20.0,,,,232140.0,,,,,,,,,11633.968476128251,306378.98568456556,2.0,4.0,112054.96148528325,541070.74278116,168976.40063453748,3.0,4.0,38151.664549779016,319772.12823331147,511199.722971785,5.0,11.0,569543.6777102257,Y,3386.0
10618,current,M,50,626.0,6744.262420681812,,,1.0,14.0,,2.0,,,635021.0,,,1.0,,,,,,276520.4311688922,447381.26914948813,10.0,2.0,434704.6746842401,402841.74405075505,914877.1049941044,1.0,6.0,259175.73073673496,441045.75366319006,1270487.0560104123,5.0,11.0,126865.95900361301,,7898.0
4236,current,M,46,469.0,,,,13.0,7.0,12.0,,,,333008.0,,,,1.0,,,,,75016.5372739774,29374.188486670777,14.0,1.0,497902.7361108569,589462.5052617347,652448.5836366229,2.0,1.0,544389.2143532736,1536453.7311704012,1533355.0248033185,1.0,4.0,226608.06126569078,,18384.0
2833,current,M,30,290.0,8954.662673170513,,,2.0,1.0,14.0,2.0,,,4897.0,,,,,,,39554.9182486173,,103795.70215279734,342887.3185608562,19.0,1.0,4416.098937504102,801157.6446257806,237977.56144449487,1.0,19.0,551627.2834557672,773492.3125780661,1530210.859603689,3.0,6.0,126599.76358647365,,12526.0
12332,current,M,35,240.0,165.32695440284186,21657.767460705847,10700.254405519614,8.0,4.0,32.0,9.0,9.0,33.0,23106.0,1.0,1.0,,,,,,,583898.2158864175,58618.74839796223,40.0,3.0,500643.9663638741,206582.36120546586,727011.4359541534,5.0,19.0,258073.29171998487,1147605.1414103948,1283221.923270723,11.0,53.0,478246.22360882896,,6920.0
18123,current,M,27,219.0,7255.813396461866,3262.350594595766,3559.195189194193,4.0,3.0,30.0,6.0,4.0,9.0,43527.0,,,,,,,,,428357.4051245253,167993.739962362,20.0,4.0,292835.1562429949,1063048.4899262711,486530.0490070568,1.0,12.0,100198.11971271993,1245832.5829210095,1502253.8181050476,4.0,23.0,534599.813321689,,14601.0
17515,current,M,31,755.0,,30602.0003553841,5307.271230548943,13.0,8.0,33.0,,13.0,5.0,68270.0,,,,,,,,,582044.5177668565,50471.22498750372,22.0,10.0,250179.0969714327,770132.0749076706,164589.26426062305,11.0,25.0,616403.876392789,1430371.5319526582,179527.31442741348,7.0,24.0,182354.88672586484,,12697.0
17146,saving,M,35,683.0,775.8180826110361,44482.9310568483,6491.59415616054,2.0,2.0,18.0,3.0,5.0,5.0,26542.0,,1.0,,,,,,,411735.20556707686,418232.63506674435,21.0,4.0,173186.11432439837,353875.5646520696,1013122.7645553759,6.0,23.0,108019.7457765578,734227.9120236419,911146.676198194,5.0,12.0,120192.5122203584,,9616.0
302,current,M,32,662.0,,32868.699038811865,,1.0,4.0,25.0,,5.0,9.0,74894.0,,,,,,,,,459901.1397419515,172056.2525547534,27.0,8.0,351706.2698452944,1096688.4974162441,978487.0497567748,3.0,30.0,524652.7106643686,1088658.6047323777,1661007.3678688474,5.0,31.0,602681.0952832144,,8286.0
3325,current,M,61,525.0,1566.3449352340745,,,4.0,7.0,23.0,1.0,,,574441.0,,,,1.0,,,,,430638.15512482135,397781.7480571735,4.0,3.0,58130.821657154425,167526.86147295535,208600.7542708466,4.0,9.0,513993.70791248424,1866330.2111046088,1773184.9544483116,6.0,2.0,292406.87544856826,,16258.0
4062,current,M,38,215.0,,,11236.933339821666,8.0,3.0,16.0,,,3.0,115472.0,,,,,,,,,113056.88332342474,615179.5840698428,13.0,3.0,334450.0898597454,964994.3254067631,852276.0100043322,1.0,4.0,251150.0550596277,470419.8986296663,1441519.2528352255,8.0,12.0,35527.589550184915,,7665.0
10934,current,F,25,431.0,,,,4.0,1.0,24.0,,,,42549.0,,,,,,,,,479696.43856333295,309308.2553791872,1.0,2.0,523969.54506013537,835358.8600625534,366266.4979780985,1.0,3.0,599595.4957450296,1370592.0777358306,195836.5936732218,3.0,7.0,475960.5145407144,,6862.0
17095,current,M,31,337.0,,20400.263810605054,,1.0,1.0,28.0,,1.0,4.0,90936.0,,,,,,,,,314410.675932279,242523.86900204114,42.0,1.0,511704.46729009156,454051.75064582226,359181.5137318561,4.0,23.0,22951.60140916929,469949.24238500727,498070.6011748277,5.0,17.0,282522.50511438114,,9103.0
10251,current,M,45,679.0,13337.943974622392,23526.065831307857,6458.6611945001405,18.0,26.0,6.0,1.0,3.0,5.0,189961.0,,,,,,,,,246699.2273982736,252833.06487685675,0.0,5.0,355605.45220979716,111855.79351548706,825488.0039555306,4.0,9.0,251340.46412992364,400937.99066453415,922722.6089128106,4.0,9.0,499039.7297546814,,20897.0
8286,current,M,37,730.0,,,,26.0,38.0,10.0,,,,166622.0,,,,,3863549.076151562,,,,496770.4805069795,,6.0,,,47208.419024437244,490514.8743004236,2.0,4.0,97449.71693872439,,1076511.2197171084,2.0,2.0,575440.8925078178,,39441.0
4253,current,M,37,465.0,3635.489563833968,29602.514814325277,9591.451160244917,9.0,6.0,12.0,15.0,2.0,3.0,6289.0,1.0,,,,,,,,125965.09603669702,312874.7947176996,20.0,3.0,64988.364041115674,650258.6166803443,1094687.1572267876,12.0,16.0,620600.0853339559,1698057.2113422754,904491.9213332123,7.0,14.0,429097.7247400935,,7367.0
19684,current,M,55,523.0,,42350.67929564603,,11.0,20.0,14.0,,1.0,,103450.0,,,,,,,,,,345748.1765707682,4.0,1.0,320577.68373182113,735699.7189792908,1043222.978278637,1.0,2.0,539015.8222189557,1828637.2435540287,553434.3695855285,6.0,8.0,112778.337562418,,19648.0
3016,current,M,34,694.0,,,,7.0,5.0,3.0,,,1.0,167065.0,,,,,,,,,1950.3020480355367,76642.23557082923,29.0,3.0,242458.7466761368,760951.8536376804,793304.2283790279,1.0,4.0,389242.1488782074,1481602.2895026326,961868.0097605631,2.0,15.0,319893.74381246336,,19262.0
12307,current,M,34,679.0,,,,4.0,2.0,15.0,,,,40444.0,,,,,,,,,313047.1986339363,453122.9127667778,4.0,1.0,287836.2580442316,335856.778009252,550787.8949281825,1.0,1.0,271215.07340445014,1739854.8070462032,1773110.0570780237,3.0,2.0,451926.9542050432,,591.0
6577,current,M,29,528.0,,29018.760514310485,10914.993942254176,6.0,3.0,20.0,,10.0,9.0,54471.0,,1.0,,,,,,,445953.0167957518,179813.5270385145,36.0,4.0,441343.1599146739,5297.673637897165,221260.10488034502,6.0,40.0,216942.07485126733,1907792.528742864,329476.3481816579,19.0,36.0,643107.5093784478,,11140.0
6223,current,M,29,687.0,204.49447155644333,13234.861484764951,6767.443140133601,1.0,1.0,31.0,14.0,26.0,28.0,99785.0,,,,,,,,,590740.4843852397,159811.02849904972,41.0,5.0,169751.9952631315,929686.0173641522,371630.4751523946,10.0,53.0,41840.21846265622,120411.9714787735,1870758.8084771216,4.0,49.0,641115.7784705354,,14987.0
12520,current,F,35,293.0,12820.04339007134,,,9.0,8.0,22.0,4.0,,1.0,49767.0,,,,,,,,,440163.4317055997,385603.8965780632,46.0,8.0,501241.80600622547,304270.8472890804,603428.6858214661,3.0,18.0,33031.870323024974,62305.45892851201,1318171.8681256159,4.0,19.0,6533.074763331942,,20064.0
4421,current,M,29,700.0,,,11685.774242689651,3.0,2.0,,,,3.0,3829.0,,,,,,,,,240192.12701484075,653791.6687097246,19.0,3.0,513074.6835164826,405342.97308644827,556524.2493203956,4.0,11.0,54780.52385759119,673892.182001053,565662.490737336,6.0,19.0,92177.57204908707,,15338.0
8495,current,F,39,213.0,,,,19.0,15.0,32.0,,,,141649.0,,,,,,,,,,,,,,,,,,,,,,,,,12272.0
1027,current,M,29,712.0,,20587.156929287186,2530.417096418899,27.0,16.0,30.0,,3.0,3.0,13309.0,,,,,,,,,451826.54683943477,103743.0761248756,3.0,3.0,159936.02895267063,220288.82503411575,641916.8291095918,5.0,5.0,70366.6110316957,935665.6343703351,149632.56594598998,4.0,9.0,470323.4100179657,,17873.0
13367,current,M,51,536.0,11936.945575229942,36855.853475453456,15630.940874402393,1.0,,4.0,6.0,6.0,20.0,205227.0,1.0,,,,,,,,474305.3676774143,108754.06820803617,10.0,6.0,69845.97963455532,786068.443393887,938558.4543764537,1.0,16.0,468068.8414113407,1417173.7689913474,1633451.7368173548,5.0,29.0,346449.1582579052,,11186.0
3792,current,M,30,700.0,,,,,11.0,11.0,,,,3873.0,,,,,,,,,,,,,,,,,,,,,,,,,34318.0
7526,current,F,38,489.0,12294.621944631042,,,2.0,1.0,6.0,1.0,,,63220.0,,,1.0,,,,,,145421.5472125165,254474.60380375732,8.0,6.0,372046.9057955285,1088685.1670133362,85993.53618255883,2.0,9.0,24277.037629039525,1603637.3624053383,263109.18519887485,5.0,6.0,524629.93779637,,9420.0
10115,current,M,29,728.0,6569.409067733449,43451.030904764615,3802.459693895616,5.0,,32.0,7.0,9.0,9.0,21330.0,,,,,,,,,414713.04716828157,648553.4483776585,30.0,1.0,24912.697243261035,868794.2140695027,86652.22539388019,1.0,29.0,143007.16076324857,1460619.855980231,580765.061901373,16.0,30.0,132311.8063847108,,11422.0
16609,current,M,40,702.0,3227.4873684726563,34291.912475958554,9123.250666558512,15.0,2.0,18.0,19.0,22.0,36.0,104998.0,,,,,,39707.455145957436,,,641750.0118384929,52670.94775685574,29.0,9.0,344077.5057578305,443981.7892954332,713111.9488429184,4.0,33.0,522484.11315343,1895822.254462516,1401227.843622523,4.0,48.0,255955.13128040323,,17354.0
14518,current,F,42,543.0,8499.94583406376,3199.305750436601,9539.575141041048,9.0,12.0,17.0,7.0,15.0,33.0,19287.0,,,,,,,,,12408.103773938086,568109.380524561,18.0,2.0,283423.5790382061,214486.91210353727,975056.2679497435,3.0,30.0,429212.6581113214,438238.1215183178,1547054.9446454511,4.0,42.0,146712.43692061235,,12755.0
15740,current,F,34,722.0,,21079.809838584108,979.6319411647861,5.0,5.0,14.0,,1.0,7.0,78233.0,,,,,,,,,545441.8283938139,125349.33330719837,24.0,4.0,318925.4370797946,183066.09463983253,228125.18763062434,2.0,8.0,548232.1992352561,288658.75689852145,356919.47101601155,4.0,24.0,136503.57739454243,,13744.0
11996,current,M,28,707.0,7855.6538218994165,3526.4954470778252,13910.829876524642,1.0,1.0,5.0,5.0,12.0,24.0,36569.0,,,,,,,,,311945.8355894102,11902.842485082225,27.0,3.0,320214.0023384636,913123.2290478154,309215.280044461,3.0,17.0,230161.4643495909,678849.0977939111,512626.1199481663,5.0,25.0,293380.9996141346,,16386.0
7594,current,M,31,706.0,,,,7.0,1.0,5.0,,,,105291.0,,,,,,,,,111474.38277738028,86218.88639768513,9.0,2.0,17066.792788747214,415034.7506338889,577096.2108270105,7.0,12.0,262146.3294805121,202230.7755990659,891193.7037949602,9.0,10.0,42761.66450104833,Y,32667.0
19812,current,F,23,706.0,,22864.97425919516,,5.0,4.0,6.0,,1.0,1.0,1291.0,,,,,,,,,15942.954910471497,235474.756804273,3.0,1.0,411152.98892782966,349290.78371561435,209176.210615708,4.0,6.0,297929.4400208329,257665.6871674152,2065.568433012634,9.0,24.0,309332.37084591103,,36286.0
14470,current,M,36,244.0,13342.332447408335,45193.83077780349,4000.9787073754246,21.0,19.0,12.0,5.0,4.0,6.0,143095.0,,,,,,,,,650327.7135018114,49791.61461315767,36.0,2.0,480544.9264249274,558808.6689273837,92262.43533691268,4.0,11.0,41848.45756930897,1673174.055757889,418976.5404244034,3.0,5.0,167110.01200403072,Y,19077.0
5808,current,M,35,339.0,,,,1.0,1.0,26.0,,,,261898.0,1.0,,,,,,,,614716.5295639907,644213.5262237614,29.0,4.0,49093.839774540116,74613.97161763826,901109.6018090305,4.0,15.0,528648.6510966888,70399.24357999163,469144.678314705,1.0,12.0,79087.08137871437,,19322.0
378,current,M,34,684.0,,,,4.0,1.0,9.0,,,,68550.0,,,1.0,1.0,,,,,149792.45179495172,603982.050039251,13.0,7.0,96852.2468040864,70815.21107916898,416346.4844526048,1.0,15.0,558726.0006250477,1739215.9815233734,462684.089247787,14.0,4.0,289974.00351330754,,9611.0
2958,saving,M,44,514.0,,,,7.0,4.0,12.0,,,,134526.0,,,,,,,,,,651375.7132682663,7.0,1.0,115944.3994252249,3562.165416331663,1005827.3424559042,3.0,3.0,143473.0225478907,562911.854109039,1542187.1448354886,12.0,3.0,441059.30844342365,,2198.0
19657,current,M,31,249.0,14975.587286284228,14746.177338610598,9384.951019427011,10.0,10.0,29.0,12.0,1.0,3.0,106591.0,,,,,,,,,287864.2862602302,608239.7178250874,28.0,2.0,575095.324437161,123369.09306340564,139010.35030294728,3.0,12.0,539355.2770506903,713109.0264449031,161658.8361197142,18.0,16.0,598946.8040772413,,11637.0
1737,current,M,42,726.0,,28588.65610548873,,9.0,2.0,19.0,,5.0,,190095.0,1.0,,,,,,,,331341.7636528557,555634.1772092186,25.0,1.0,251836.6774718841,838330.8027314306,129218.55522692465,4.0,10.0,71067.50263655858,706673.7158003977,1037050.443333809,3.0,12.0,518503.3727713364,,3233.0
9632,current,F,47,298.0,15219.326205963534,23908.157702016968,3010.922531339753,,1.0,2.0,2.0,4.0,9.0,149437.0,,1.0,,,,,,,545037.8805263357,325579.0455676494,1.0,4.0,331069.92347962386,292659.6488725233,916023.4833951328,1.0,8.0,111529.11382334854,721958.3110642488,240518.2733820807,6.0,19.0,308262.3458021091,,12021.0
14461,saving,M,39,840.0,,44012.01664679781,12265.692386358294,12.0,17.0,30.0,,1.0,1.0,15829.0,,,,,,,,,105813.3824999592,167694.9568215073,9.0,5.0,202964.64254021872,116958.06672636511,485547.803731115,2.0,18.0,475893.5676013966,1541517.8098396286,1876576.875451036,7.0,27.0,447302.37039799686,,14030.0
5328,current,M,46,509.0,1850.7765162708233,,,8.0,17.0,12.0,2.0,,,248763.0,,,,,,,,,77324.63888588293,122976.64275790672,7.0,1.0,315478.19026718056,631199.5749145423,831416.3331714872,6.0,7.0,444324.06644513493,1686300.264618976,328208.8029020375,3.0,14.0,350361.2657133888,,45848.0
481,current,M,31,469.0,,,,1.0,8.0,31.0,,,,189084.0,,,,,,,,,175356.43081997967,115498.0669056082,13.0,5.0,225724.8649159959,686131.9894636476,917081.38680181,2.0,4.0,23491.315202445483,1573587.047810176,575110.3089760515,5.0,7.0,12804.669272221021,,6194.0
10668,current,M,45,557.0,,,,18.0,13.0,1.0,,,,6171.0,,,,,,,,,602531.5189312025,323992.68021831283,14.0,2.0,397784.70802786865,507027.2833493945,916682.913038898,2.0,17.0,227794.1474837957,1285259.189207393,1727750.9005913308,5.0,13.0,617671.7967500386,,11099.0
1623,saving,M,37,540.0,,21089.220913886493,,23.0,21.0,24.0,,1.0,,87925.0,,,,,,,,,241357.58010518106,643451.5644417079,19.0,4.0,415944.4328039816,596516.4946187324,470273.0965486704,3.0,14.0,165791.37691524814,903097.2484287736,839375.0241714716,5.0,36.0,331559.12144757557,Y,3059.0
19688,current,F,40,924.0,,,,21.0,12.0,2.0,,,,217111.0,,,,,,,,,233711.0399630973,596804.2189606205,5.0,6.0,176058.76449252202,207697.38735604886,71284.46604835441,4.0,10.0,129404.63574268742,57225.26775297237,573068.3617978243,5.0,15.0,503532.3249180946,,3363.0
9614,saving,M,32,599.0,14571.983418613632,33260.678248011034,11824.717262331487,,14.0,34.0,1.0,13.0,13.0,51539.0,,,,,,,,,413943.76226612367,529595.2771956578,27.0,1.0,576501.8303639485,881825.8264024394,1115819.435116135,2.0,42.0,19647.09644213213,967041.7603070298,45757.2132350791,7.0,44.0,306789.61204588076,,19811.0
2205,current,M,33,225.0,9697.18843468793,45127.298919121866,1198.279665488284,6.0,2.0,32.0,2.0,9.0,19.0,122335.0,1.0,,,,,,,,617388.2179457485,77275.42095235387,21.0,2.0,61688.810030707325,748493.6573016674,377638.7754820367,6.0,19.0,143863.80109293867,203844.86898526835,1241968.663768317,5.0,38.0,488321.3793006926,,16397.0
19992,current,M,36,545.0,13287.792328349786,8319.644746924121,10564.090882589748,16.0,2.0,18.0,2.0,3.0,3.0,77202.0,1.0,,,,,,,,102587.43094262497,255965.06720151714,2.0,4.0,49895.47010641845,477874.1857955886,117022.05995584148,5.0,9.0,388073.6340090485,76557.31152317156,1417392.1584070963,6.0,22.0,350239.090151437,,12423.0
333,current,M,38,338.0,17063.777730391786,,,14.0,9.0,28.0,2.0,,,175779.0,,,,,,,,,318994.12216568296,322783.7204509261,21.0,11.0,1424.0827823096035,182850.76551504308,655470.7903886117,13.0,32.0,424234.32756346033,1370536.2766322414,799712.9748730896,6.0,24.0,214299.66202767933,,948.0
3529,current,M,28,541.0,,,,10.0,20.0,5.0,,,,63828.0,,,,,,,,,270839.7561940114,194327.7384470037,8.0,4.0,357041.26868600096,51457.678843892136,738333.2597965428,4.0,11.0,370171.9044492151,1065599.9099969286,656405.5543093014,6.0,4.0,82673.41783103009,,3812.0
16137,current,M,44,635.0,,,,8.0,5.0,,,,,178325.0,,,1.0,1.0,,,,,12391596.24277274,319868.02575343417,,1.0,558866.4845459905,,,,,,1204808.1472200914,1065410.201305859,1.0,,331210.7786829802,,16535.0
4048,current,F,29,381.0,,24709.22319093665,,12.0,6.0,23.0,,1.0,1.0,119751.0,,,,,,,,,41004.493984315806,,10.0,0.0,,188204.0586453086,51275.86939049345,3.0,5.0,22858.74743791396,489020.9688583182,742228.374671862,2.0,4.0,82507.4393187681,,15356.0
18747,current,M,27,691.0,,44424.44474835447,10366.783753695103,6.0,2.0,19.0,,5.0,6.0,7439.0,,,,,,,,,305705.6810078817,170048.84016200367,23.0,8.0,289363.2148094953,60108.915462205725,739544.1875929583,8.0,32.0,339207.36514835374,1527366.3744958742,608229.5588056641,9.0,22.0,303638.181736843,,16881.0
19201,current,M,28,613.0,,29027.444942136368,7439.743107595908,,3.0,28.0,,5.0,21.0,183963.0,,,,,,,,,174163.0675418658,390294.0246992749,17.0,15.0,505222.31384950405,571413.156523927,692878.3797802321,1.0,22.0,509611.4750227064,339097.8094257893,1497624.7030040326,9.0,35.0,154107.20578058428,,1151.0
8001,current,M,32,905.0,,24761.190750601803,11224.241039826447,11.0,8.0,30.0,,2.0,2.0,6980.0,,,,,,,,,489804.0972234293,239611.38001184165,5.0,6.0,81537.78314749128,966795.9323275912,1002975.8426369205,5.0,5.0,23520.484682084814,228822.3802622858,183122.36809886247,3.0,6.0,47941.311077020466,,14931.0
17585,saving,M,24,240.0,3823.3625427879883,7053.115859320852,,4.0,5.0,21.0,8.0,9.0,12.0,51849.0,,,,,,,,,240451.77820910644,305663.0335105331,21.0,5.0,590973.0755877045,981154.5542551448,1114806.4052562125,3.0,19.0,376179.0080383974,1436762.0770149156,576902.0064199716,7.0,18.0,901.2392989763204,,3245.0
341,saving,M,30,550.0,,,,11.0,20.0,23.0,,,,95655.0,,,,,,,,,501163.3878313552,266334.55192634865,3.0,5.0,75806.67101921159,637315.6648982721,41072.02282066013,4.0,3.0,243602.11676201853,1504274.73321734,864048.4911285648,1.0,8.0,258522.63607550986,,4143.0
11709,current,M,39,687.0,8422.659326845627,21936.194193705,13087.889683455498,5.0,12.0,31.0,2.0,8.0,8.0,316208.0,,,,,,675598.8637180993,,,141148.44225652752,127234.01716982658,22.0,9.0,23932.77196283698,499361.3555579938,758840.0353701944,5.0,14.0,343243.5217329589,1402859.5244586526,809789.17105621,3.0,12.0,534386.8695960193,,19829.0
